order_id,order_date,region,category,segment,sales_amount,discount_rate,quantity,profit,customer_rating
ORD-101240,2024-12-14,East,Furniture,Consumer,187.65,0.213,4,46.53,2.2
ORD-101241,2024-11-02,North,Furniture,Home Office,132.7,0.291,6,,3.3
ORD-101242,2024-06-16,South,Electronics,Consumer,247.34,0.114,3,53.26,2.5
ORD-101243,2024-06-11,,Home & Kitchen,Corporate,361.36,0.083,3,8.69,3.8
ORD-101244,2024-11-11,North,Seasonal,Home Office,226.11,0.124,9,,2.9
ORD-101245,2024-09-26,East,electronics,Consumer,370.75,0.045,3,62.98,4.7
ORD-101246,2024-07-31,West,Home & Kitchen,Corporate,84.63,0.302,5,21.61,2.2
ORD-101247,2024-06-22,West,Office Supplies,Corporate,296.13,0.234,10,75.37,2.2
ORD-101248,2024-01-14,North,Electronics,Consumer,181.82,0.243,3,44.67,4.2
ORD-101249,2024-02-29,East,Electronics,Consumer,209.79,0.046,1,60.56,2.3
ORD-101250,2024-05-25,Central,Home & Kitchen,Corporate,153.55,0.239,7,49.45,3.3
ORD-101251,2024-11-22,  north,Office Supplies,Home Office,342.88,0.078,7,43.93,1.6
ORD-101252,2024-02-05,South,Seasonal,Home Office,326.35,0.129,2,46.15,3.9
ORD-101253,2024-02-17,,Seasonal,Consumer,260.55,0.002,2,55.07,3.1
ORD-101254,2024-07-25,North,Seasonal,Corporate,170.04,0.186,3,62.64,4.1
ORD-101255,2024-07-13,Central,Electronics,Corporate,323.97,0.22,3,24.81,3.5
ORD-101256,2024-07-19,,Furniture,Home Office,112.04,0.194,8,41.44,4.8
ORD-101257,2024-10-16,South,Electronics,Corporate,219.64,0.251,3,30.24,1.7
ORD-101258,2024-06-16,Central,Electronics,Home Office,158.28,0.334,5,27.02,1.9
ORD-101259,2024-10-03,Central,Office Supplies,Corporate,194.19,0.086,7,38.1,1.5
ORD-101260,2024-01-11,East,Office Supplies,Home Office,235.93,0.138,8,11.96,3.4
ORD-101261,2024-03-30,South,Electronics,Corporate,242.11,0.154,4,26.31,3.7
ORD-101262,2024-03-11,Central,Home & Kitchen,Consumer,138.69,0.248,3,16.29,1.6
ORD-101263,2024-10-07,North,Electronics,Corporate,301.04,0.277,9,-1.36,3.0
ORD-101264,2024-12-20,  north,Office Supplies,Home Office,295.42,0.153,9,2.63,2.4
ORD-101265,2024-01-21,East,Office Supplies,Consumer,258.2,0.277,7,82.0,3.6
ORD-101266,2024-04-17,Central,Electronics,Consumer,312.16,0.292,3,,3.6
ORD-101267,2024-05-21,  north,Home & Kitchen,Consumer,340.67,0.032,1,104.6,3.4
ORD-101268,2024-02-28,North,Seasonal,Consumer,252.63,0.208,3,47.81,1.5
ORD-101269,2024-02-28,  north,Seasonal,Consumer,338.26,0.263,2,95.32,1.5
ORD-101270,2024-12-04,Central,electronics,Consumer,215.5,0.156,4,54.07,4.7
ORD-101271,2024-04-01,  north,Office Supplies,Home Office,248.87,,2,24.18,1.6
ORD-101272,2024-06-21,Central,Seasonal,Corporate,,0.138,3,26.77,1.6
ORD-101273,2024-07-13,North,Seasonal,Home Office,240.39,0.128,11,60.34,1.0
ORD-101274,2024-02-19,West,Electronics,Consumer,365.04,0.204,5,24.93,1.8
ORD-101275,2024-05-12,  north,Furniture,Consumer,342.79,0.046,3,29.99,5.0
ORD-101276,2024-11-02,West,Seasonal,Home Office,325.89,0.173,2,31.65,2.7
ORD-101277,2024-06-24,South,Seasonal,Home Office,261.01,0.228,11,40.13,1.0
ORD-101278,2024-10-15,  north,electronics,Corporate,,0.317,7,-12.39,4.6
ORD-101279,2024-03-29,East,electronics,Consumer,239.51,0.13,3,55.26,4.3
ORD-101280,2024-01-20,  north,electronics,Home Office,249.41,0.279,4,77.02,1.4
ORD-101281,2024-12-09,North,Furniture,Home Office,140.79,0.191,1,75.29,4.5
ORD-101282,2024-01-28,South,Office Supplies,Consumer,307.0,0.143,1,62.28,4.3
ORD-101283,2024-04-10,,Home & Kitchen,Corporate,200.26,0.14,3,122.21,2.4
ORD-101284,2024-10-14,,Furniture,Home Office,326.25,0.174,4,10.17,3.4
ORD-101285,2024-03-17,Central,Electronics,Home Office,330.73,0.311,4,90.51,4.3
ORD-101286,2024-10-28,,Electronics,Consumer,1972.49,0.109,1,12.64,2.8
ORD-101287,2024-10-09,  north,Home & Kitchen,Home Office,160.57,0.092,11,48.03,3.8
ORD-101288,2024-11-07,Central,Office Supplies,Home Office,187.83,0.06,10,33.27,4.3
ORD-101289,2024-10-29,North,electronics,Corporate,322.41,0.227,10,32.07,3.2
ORD-101290,2024-09-02,South,Furniture,Consumer,228.23,0.1,6,74.76,2.7
ORD-101291,2024-11-08,North,Electronics,Home Office,279.71,0.199,5,89.47,1.7
ORD-101292,2024-10-03,North,Electronics,Corporate,,0.18,1,82.61,4.4
ORD-101293,2024-10-06,North,Furniture,Corporate,187.57,0.297,11,7.72,3.8
ORD-101294,2024-02-12,North,Seasonal,Home Office,178.1,0.315,9,21.17,3.5
ORD-101295,2024-05-13,South,Furniture,Consumer,428.9,0.34,8,29.82,4.8
ORD-101296,2024-01-06,North,Electronics,Corporate,322.27,0.34,9,20.63,1.2
ORD-101297,2024-10-31,  north,Seasonal,Consumer,160.59,0.133,3,50.46,3.0
ORD-101298,2024-08-25,West,Home & Kitchen,Home Office,102.53,0.196,8,45.11,3.7
ORD-101299,2024-08-04,West,Electronics,Corporate,272.59,0.277,9,47.75,3.6
ORD-101300,2024-02-24,West,Home & Kitchen,Home Office,278.95,0.117,11,66.99,3.6
ORD-101301,2024-07-15,  north,Office Supplies,Home Office,297.57,0.099,7,84.0,1.1
ORD-101302,2024-07-01,South,Seasonal,Corporate,,0.036,5,52.55,3.2
ORD-101303,2024-09-13,North,electronics,Consumer,316.82,0.187,5,70.08,2.6
ORD-101304,2024-02-15,South,Electronics,Home Office,387.62,0.008,4,,2.4
ORD-101305,2024-04-19,West,Electronics,Corporate,253.73,0.25,3,4.43,4.9
ORD-101306,2024-03-25,East,Office Supplies,Corporate,309.01,0.291,3,51.25,2.0
ORD-101307,2024-08-01,North,electronics,Home Office,186.93,0.096,8,23.81,4.6
ORD-101308,2024-01-22,  north,Electronics,Corporate,276.72,0.201,8,40.39,4.3
ORD-101309,2024-06-16,West,Seasonal,Corporate,288.88,0.037,5,63.91,3.2
ORD-101310,2024-08-13,Central,electronics,Home Office,175.99,0.139,5,20.07,3.8
ORD-101311,2024-03-10,  north,Furniture,Consumer,297.69,0.017,11,25.15,4.1
ORD-101312,2024-08-04,North,Furniture,Home Office,310.14,0.04,9,,4.0
ORD-101313,2024-10-23,East,Home & Kitchen,Consumer,174.59,0.227,7,34.77,2.9
ORD-101314,2024-04-01,,electronics,Corporate,352.35,0.186,11,57.24,4.5
ORD-101315,2024-05-14,East,Office Supplies,Corporate,279.08,0.018,6,-3.06,3.0
ORD-101316,2024-09-16,North,electronics,Consumer,981.3,0.338,4,58.04,4.4
ORD-101317,2024-12-24,North,electronics,Home Office,152.22,0.065,6,84.28,3.4
ORD-101318,2024-04-02,West,electronics,Corporate,1261.27,0.041,11,101.03,2.9
ORD-101319,2024-02-21,Central,Office Supplies,Home Office,139.43,0.062,9,74.64,3.6
ORD-101320,2024-09-03,Central,Furniture,Consumer,258.86,0.206,2,44.86,1.7
ORD-101321,2024-07-28,South,Seasonal,Corporate,92.57,0.281,2,,1.6
ORD-101322,2024-08-08,Central,Seasonal,Corporate,286.8,0.31,9,56.55,1.2
ORD-101323,2024-03-04,  north,Furniture,Home Office,46.55,0.18,6,18.01,4.5
ORD-101324,2024-07-07,West,Office Supplies,Home Office,163.49,0.15,3,83.21,4.5
ORD-101325,2024-10-02,  north,Seasonal,Corporate,268.05,0.345,11,35.11,4.8
ORD-101326,2024-11-26,  north,Furniture,Corporate,226.23,0.072,3,-40.36,1.1
ORD-101327,2024-12-01,North,Home & Kitchen,Corporate,318.58,0.166,4,,4.3
ORD-101328,2024-10-06,South,Office Supplies,Home Office,246.08,0.343,4,92.5,2.3
ORD-101329,2024-07-21,Central,Office Supplies,Home Office,2226.5,0.036,2,70.41,4.4
ORD-101330,2024-09-29,Central,Office Supplies,Home Office,222.26,0.092,2,60.23,2.9
ORD-101331,2024-12-08,  north,Home & Kitchen,Consumer,186.03,0.228,3,22.6,3.1
ORD-101332,2024-10-27,South,Seasonal,Home Office,342.94,0.218,1,36.13,2.2
ORD-101333,2024-05-09,North,Electronics,Home Office,341.26,0.294,10,41.83,3.2
ORD-101334,2024-08-18,South,Furniture,Home Office,372.66,0.195,2,34.26,1.6
ORD-101335,2024-04-17,Central,Home & Kitchen,Consumer,337.57,0.055,10,73.13,3.2
ORD-101336,2024-09-24,West,electronics,Consumer,1194.77,0.001,1,61.36,4.6
ORD-101337,2024-01-06,East,Furniture,Corporate,137.12,0.168,7,42.89,4.2
ORD-101338,2024-02-13,North,electronics,Corporate,206.93,0.227,7,110.0,4.1
ORD-101339,2024-12-12,North,Electronics,Consumer,260.43,0.344,1,7.27,2.8
ORD-101340,2024-02-08,  north,Electronics,Corporate,2036.19,0.26,7,-21.77,4.9
ORD-101341,2024-02-14,  north,Furniture,Corporate,,0.321,1,17.62,4.2
ORD-101342,2024-09-24,East,Home & Kitchen,Consumer,214.42,0.27,7,41.43,2.7
ORD-101343,2024-08-23,Central,Furniture,Home Office,280.01,0.142,7,81.42,3.2
ORD-101344,2024-02-07,East,Home & Kitchen,Corporate,137.28,0.224,3,39.65,2.5
ORD-101345,2024-03-08,  north,Office Supplies,Corporate,,0.044,11,12.64,3.1
ORD-101346,2024-10-19,South,Electronics,Corporate,98.63,0.299,6,,2.3
ORD-101347,2024-05-31,South,Electronics,Consumer,170.95,0.235,9,114.28,3.7
ORD-101348,2024-03-31,Central,electronics,Corporate,301.45,0.329,9,12.28,3.4
ORD-101349,2024-03-08,Central,Office Supplies,Home Office,111.29,0.256,5,62.16,2.5
ORD-101350,2024-07-06,North,Seasonal,Home Office,262.2,0.202,1,,4.8
ORD-101351,2024-03-28,South,Office Supplies,Corporate,357.65,0.096,3,58.05,3.0
ORD-101352,2024-11-29,Central,Furniture,Consumer,346.19,0.02,5,25.04,3.9
ORD-101353,2024-07-10,,Electronics,Consumer,252.62,0.323,6,61.21,4.8
ORD-101354,2024-08-25,North,Seasonal,Consumer,165.68,0.0,6,6.04,1.7
ORD-101355,2024-10-18,North,Electronics,Corporate,393.96,0.278,2,75.06,4.2
ORD-101356,2024-10-20,Central,Seasonal,Corporate,959.56,0.229,5,19.85,1.9
ORD-101357,2024-06-25,East,Office Supplies,Corporate,162.99,0.075,2,2.46,2.7
ORD-101358,2024-10-02,  north,Electronics,Consumer,228.04,0.166,5,-30.48,2.3
ORD-101359,2024-04-19,  north,Office Supplies,Corporate,328.54,0.024,5,87.6,3.1
ORD-101360,2024-10-06,  north,electronics,Corporate,293.74,0.142,4,29.85,3.4
ORD-101361,2024-03-31,South,electronics,Home Office,274.61,0.068,5,91.82,2.6
ORD-101362,2024-07-03,East,Office Supplies,Consumer,266.15,0.097,6,52.13,4.8
ORD-101363,2024-06-15,West,Seasonal,Home Office,,0.328,5,,3.9
ORD-101364,2024-07-17,  north,Electronics,Consumer,195.5,0.035,6,9.9,4.2
ORD-101365,2024-11-13,South,Office Supplies,Corporate,225.33,0.222,2,13.78,3.7
ORD-101366,2024-07-01,North,Electronics,Consumer,419.11,0.275,7,44.29,4.0
ORD-101367,2024-06-26,  north,Seasonal,Home Office,241.96,0.326,10,35.8,2.0
ORD-101368,2024-03-07,Central,Electronics,Corporate,952.45,0.268,10,14.02,3.7
ORD-101369,2024-12-12,East,Seasonal,Consumer,140.57,0.344,4,,3.8
ORD-101370,2024-12-23,East,Electronics,Consumer,244.54,0.15,9,43.89,2.2
ORD-101371,2024-10-06,South,Office Supplies,Home Office,223.14,0.216,10,36.29,2.4
ORD-101372,2024-10-19,Central,Electronics,Consumer,1968.44,,9,53.42,2.5
ORD-101373,2024-03-05,South,Seasonal,Consumer,192.03,0.175,10,53.73,4.4
ORD-101374,2024-03-21,North,Furniture,Consumer,206.73,0.137,11,,2.4
ORD-101375,2024-08-23,South,Home & Kitchen,Consumer,343.05,0.137,11,47.43,1.7
ORD-101376,2024-01-17,  north,electronics,Home Office,367.73,0.3,1,29.74,2.4
ORD-101377,2024-02-29,West,electronics,Consumer,385.93,0.085,3,46.8,3.5
ORD-101378,2024-10-15,Central,electronics,Corporate,420.21,0.117,10,47.61,4.4
ORD-101379,2024-05-03,South,Electronics,Home Office,341.43,0.016,3,66.08,2.8
ORD-101380,2024-08-15,East,Furniture,Consumer,218.82,0.243,9,60.33,1.0
ORD-101381,2024-09-25,Central,Home & Kitchen,Corporate,296.42,0.231,1,88.21,3.7
ORD-101382,2024-02-11,East,Home & Kitchen,Home Office,171.81,0.13,8,32.19,3.8
ORD-101383,2024-06-22,West,Home & Kitchen,Home Office,127.32,0.018,10,,4.4
ORD-101384,2024-09-17,East,Electronics,Home Office,452.97,0.168,2,79.18,5.0
ORD-101385,2024-03-06,South,Furniture,Home Office,,0.075,3,81.64,1.2
ORD-101386,2024-02-26,East,Home & Kitchen,Home Office,304.89,0.324,4,57.82,3.8
ORD-101387,2024-12-22,South,Furniture,Home Office,189.38,0.343,8,1.66,3.0
ORD-101388,2024-03-07,West,Office Supplies,Consumer,274.63,0.015,7,32.37,2.0
ORD-101389,2024-08-21,West,Home & Kitchen,Consumer,289.57,0.081,10,87.93,3.1
ORD-101390,2024-02-07,West,Home & Kitchen,Consumer,1302.12,0.309,3,53.49,3.3
ORD-101391,2024-05-21,West,electronics,Consumer,,0.338,3,39.23,3.3
ORD-101392,2024-07-07,West,electronics,Corporate,267.12,0.128,1,25.84,2.5
ORD-101393,2024-05-26,East,Office Supplies,Home Office,193.48,0.127,1,-20.83,2.8
ORD-101394,2024-01-05,Central,electronics,Consumer,47.04,0.079,8,79.95,1.8
ORD-101395,2024-07-29,  north,Office Supplies,Home Office,294.98,0.339,9,20.68,3.8
ORD-101396,2024-09-09,Central,Seasonal,Home Office,245.24,0.334,2,62.09,4.0
ORD-101397,2024-12-15,South,Furniture,Home Office,290.93,0.03,6,37.81,4.2
ORD-101398,2024-12-07,,Home & Kitchen,Consumer,347.01,0.335,4,13.87,2.0
ORD-101399,2024-09-12,East,Seasonal,Corporate,3243.81,0.128,6,22.02,4.5
ORD-101400,2024-12-30,East,Seasonal,Home Office,264.11,0.279,6,15.62,4.8
ORD-101401,2024-10-31,West,Electronics,Corporate,212.09,0.138,4,62.08,4.6
ORD-101402,2024-11-12,East,Home & Kitchen,Consumer,,0.003,6,58.37,1.7
ORD-101403,2024-02-27,South,Electronics,Corporate,214.25,0.106,5,54.86,1.5
ORD-101404,2024-12-07,  north,Home & Kitchen,Home Office,164.14,0.327,4,80.19,2.0
ORD-101405,2024-01-29,West,Furniture,Home Office,402.02,0.108,8,2.06,1.9
ORD-101406,2024-03-26,North,Electronics,Corporate,2450.05,0.329,9,34.02,2.8
ORD-101407,2024-03-31,Central,electronics,Corporate,338.24,0.23,5,25.75,4.4
ORD-101408,2024-01-13,West,Office Supplies,Home Office,1163.87,0.227,3,8.34,1.9
ORD-101409,2024-02-27,North,Seasonal,Consumer,167.38,0.066,11,56.22,3.8
ORD-101410,2024-12-03,North,Electronics,Consumer,308.49,0.129,8,-5.43,4.4
ORD-101411,2024-01-14,South,Home & Kitchen,Home Office,268.26,0.331,2,59.13,4.1
ORD-101412,2024-03-03,Central,Office Supplies,Corporate,266.29,0.058,3,74.6,3.1
ORD-101413,2024-03-06,Central,Office Supplies,Home Office,832.83,0.17,11,86.39,1.9
ORD-101414,2024-09-24,South,Electronics,Corporate,254.69,0.245,6,63.17,4.4
ORD-101415,2024-02-14,North,electronics,Corporate,195.76,0.045,2,-7.52,4.6
ORD-101416,2024-03-22,South,electronics,Consumer,165.86,0.336,2,34.48,1.1
ORD-101417,2024-10-12,  north,Furniture,Home Office,306.96,0.194,2,66.27,4.9
ORD-101418,2024-07-25,East,electronics,Corporate,107.99,0.187,3,47.35,1.6
ORD-101419,2024-01-09,Central,Office Supplies,Corporate,454.75,0.056,3,35.14,2.4
ORD-101420,2024-04-01,East,electronics,Consumer,407.8,0.24,7,41.42,1.7
ORD-101421,2024-11-21,West,Furniture,Consumer,442.32,0.136,11,,1.5
ORD-101422,2024-04-27,East,Electronics,Home Office,325.61,0.002,9,55.29,2.3
ORD-101423,2024-12-05,Central,Seasonal,Corporate,367.08,0.02,11,48.75,2.5
ORD-101424,2024-11-16,East,Electronics,Corporate,369.45,0.199,5,63.8,1.3
ORD-101425,2024-07-11,South,Home & Kitchen,Corporate,86.22,0.327,8,,3.2
ORD-101426,2024-03-22,North,Home & Kitchen,Home Office,,0.089,8,59.95,1.4
ORD-101427,2024-11-13,Central,Home & Kitchen,Home Office,245.43,0.263,8,32.1,2.6
ORD-101428,2024-11-04,South,Furniture,Corporate,160.98,0.169,11,30.21,2.6
ORD-101429,2024-08-03,  north,Furniture,Home Office,258.16,0.218,11,11.82,3.3
ORD-101430,2024-01-16,  north,Seasonal,Home Office,356.15,0.134,11,21.74,2.3
ORD-101431,2024-07-12,East,Home & Kitchen,Home Office,254.72,0.008,8,61.68,4.2
ORD-101432,2024-08-10,East,Home & Kitchen,Corporate,1165.95,0.107,10,48.45,2.8
ORD-101433,2024-05-11,North,Electronics,Corporate,180.48,0.149,4,111.44,2.4
ORD-101434,2024-08-13,  north,Home & Kitchen,Home Office,1705.42,0.216,6,12.9,1.5
ORD-101435,2024-06-28,Central,Furniture,Corporate,231.08,0.252,7,24.92,3.7
ORD-101436,2024-10-18,Central,electronics,Corporate,197.6,0.184,5,54.77,2.7
ORD-101437,2024-06-06,North,Office Supplies,Home Office,188.23,0.323,2,55.09,2.6
ORD-101438,2024-08-18,Central,Office Supplies,Corporate,345.96,0.3,5,27.51,1.1
ORD-101439,2024-03-06,West,Seasonal,Consumer,258.68,0.208,10,-12.03,3.7
ORD-101440,2024-01-05,Central,electronics,Consumer,115.71,0.087,1,34.35,3.8
ORD-101441,2024-07-30,West,Home & Kitchen,Consumer,1794.18,0.067,3,67.67,1.1
ORD-101442,2024-04-24,North,Furniture,Home Office,317.67,0.022,6,46.62,1.4
ORD-101443,2024-07-19,Central,Office Supplies,Home Office,259.72,0.125,11,25.06,4.4
ORD-101444,2024-05-13,Central,Office Supplies,Consumer,349.24,0.213,5,36.4,3.8
ORD-101445,2024-04-03,West,Furniture,Home Office,204.96,0.017,3,57.84,1.1
ORD-101446,2024-12-05,Central,electronics,Home Office,250.58,0.038,11,70.84,4.2
ORD-101447,2024-12-29,South,Home & Kitchen,Corporate,131.93,0.346,7,78.79,4.0
ORD-101448,2024-02-02,South,Electronics,Corporate,294.6,0.171,4,40.62,4.4
ORD-101449,2024-11-08,West,electronics,Corporate,303.77,0.057,3,52.76,2.8
ORD-101450,2024-04-29,,Electronics,Consumer,165.85,0.182,6,97.02,2.6
ORD-101451,2024-02-04,North,Seasonal,Corporate,305.66,0.089,8,43.89,2.5
ORD-101452,2024-05-07,North,Furniture,Corporate,284.47,0.122,11,15.53,2.5
ORD-101453,2024-03-28,South,Office Supplies,Home Office,428.95,0.269,3,69.66,1.2
ORD-101454,2024-01-09,  north,Furniture,Consumer,164.21,0.279,11,36.7,4.2
ORD-101455,2024-10-06,North,electronics,Home Office,206.26,0.321,11,104.7,3.8
ORD-101456,2024-01-26,  north,Home & Kitchen,Consumer,223.15,0.302,9,66.02,4.5
ORD-101457,2024-06-11,Central,Seasonal,Corporate,118.63,0.326,7,64.25,2.6
ORD-101458,2024-04-06,North,Furniture,Consumer,126.5,0.087,3,35.02,1.3
ORD-101459,2024-07-31,  north,Home & Kitchen,Consumer,289.97,0.121,11,43.04,4.7
ORD-101460,2024-04-25,East,Electronics,Home Office,281.0,0.243,10,43.23,3.5
ORD-101461,2024-03-13,West,Seasonal,Corporate,232.86,0.173,4,27.34,1.9
ORD-101462,2024-06-13,East,Home & Kitchen,Home Office,204.14,0.131,7,50.07,4.4
ORD-101463,2024-06-03,North,Office Supplies,Home Office,268.69,0.071,9,63.49,3.0
ORD-101464,2024-09-16,North,Home & Kitchen,Corporate,652.04,0.131,4,,4.2
ORD-101465,2024-11-02,West,Furniture,Corporate,191.52,0.23,3,52.4,2.8
ORD-101466,2024-07-23,North,Furniture,Home Office,179.89,0.006,3,45.33,1.1
ORD-101467,2024-07-29,South,Home & Kitchen,Corporate,162.65,0.113,6,80.38,4.0
ORD-101468,2024-11-14,  north,Furniture,Consumer,225.47,0.054,7,15.99,2.5
ORD-101469,2024-02-24,Central,Electronics,Consumer,218.38,0.034,5,64.99,3.3
ORD-101470,2024-03-29,East,Seasonal,Corporate,284.01,0.062,9,27.83,3.7
ORD-101471,2024-06-01,North,Home & Kitchen,Consumer,343.76,0.188,9,13.38,2.3
ORD-101472,2024-07-17,Central,electronics,Corporate,223.94,,11,41.39,3.1
ORD-101473,2024-07-23,  north,Electronics,Home Office,252.38,0.141,7,71.01,3.9
ORD-101474,2024-04-08,East,Seasonal,Consumer,273.63,0.283,1,88.07,2.1
ORD-101475,2024-10-17,  north,Electronics,Consumer,174.74,0.328,8,21.13,4.5
ORD-101476,2024-02-19,Central,Seasonal,Consumer,108.9,0.097,2,63.48,3.9
ORD-101477,2024-02-01,,Furniture,Home Office,305.86,0.261,3,47.63,3.2
ORD-101478,2024-05-05,South,Home & Kitchen,Home Office,,0.114,1,73.24,4.7
ORD-101479,2024-02-01,,electronics,Home Office,205.09,0.272,7,39.16,1.7
ORD-101480,2024-09-13,West,Seasonal,Consumer,167.41,0.348,4,53.5,4.3
ORD-101481,2024-07-25,West,Electronics,Consumer,139.14,0.337,7,72.3,3.2
ORD-101482,2024-04-25,South,Electronics,Home Office,287.45,0.277,9,41.87,4.4
ORD-101483,2024-06-15,  north,Seasonal,Consumer,243.25,0.3,7,23.8,4.8
ORD-101484,2024-01-04,Central,Home & Kitchen,Consumer,171.52,0.13,11,48.29,4.3
ORD-101485,2024-12-21,Central,electronics,Home Office,250.52,0.041,9,56.85,3.6
ORD-101486,2024-03-18,West,Office Supplies,Home Office,184.81,0.347,7,38.56,3.1
ORD-101487,2024-09-16,South,Office Supplies,Corporate,259.47,0.157,4,3.89,3.4
ORD-101488,2024-05-17,South,Home & Kitchen,Corporate,1222.56,0.302,7,7.87,3.4
ORD-101489,2024-10-31,  north,Seasonal,Corporate,278.84,0.197,5,44.8,3.2
ORD-101490,2024-09-15,North,electronics,Corporate,188.57,0.068,4,-8.77,2.2
ORD-101491,2024-07-13,Central,Home & Kitchen,Consumer,64.62,0.283,5,63.63,2.2
ORD-101492,2024-03-01,North,Furniture,Corporate,358.82,0.003,3,47.54,4.8
ORD-101493,2024-05-09,North,Furniture,Consumer,328.46,0.191,9,,4.5
ORD-101494,2024-05-01,  north,electronics,Corporate,203.46,0.233,2,36.36,3.2
ORD-101495,2024-01-24,  north,electronics,Home Office,962.46,,7,75.27,1.4
ORD-101496,2024-02-19,Central,Furniture,Corporate,356.25,0.333,9,11.44,3.7
ORD-101497,2024-11-30,West,Furniture,Corporate,303.33,0.32,11,29.93,4.2
ORD-101498,2024-05-31,East,Furniture,Home Office,360.8,0.017,10,53.26,4.8
ORD-101499,2024-03-25,North,electronics,Consumer,199.78,0.14,3,59.91,1.5
ORD-100000,2024-02-14,North,Electronics,Consumer,238.47,0.237,4,39.81,1.9
ORD-100001,2024-01-04,South,Seasonal,Corporate,167.7,0.157,6,21.97,2.1
ORD-100002,2024-01-23,Central,Electronics,Corporate,279.37,0.12,2,94.74,3.2
ORD-100003,2024-05-28,South,Electronics,Corporate,303.14,0.016,5,8.43,2.8
ORD-100004,2024-11-21,  north,Furniture,Consumer,274.04,0.239,8,29.56,2.5
ORD-100005,2024-01-17,West,Office Supplies,Consumer,364.11,0.272,4,42.18,4.7
ORD-100006,2024-03-12,Central,Home & Kitchen,Corporate,133.9,0.225,10,25.45,2.7
ORD-100007,2024-03-19,  north,electronics,Home Office,184.36,0.265,2,30.75,2.5
ORD-100008,2024-10-01,  north,Office Supplies,Consumer,175.94,0.238,5,25.9,2.7
ORD-100009,2024-11-16,  north,Home & Kitchen,Home Office,59.93,0.063,4,66.33,1.6
ORD-100010,2024-07-04,East,Furniture,Consumer,257.82,,4,,4.5
ORD-100011,2024-08-31,South,Office Supplies,Home Office,281.99,0.268,10,40.85,2.7
ORD-100012,2024-08-12,West,Electronics,Consumer,273.68,0.348,4,81.28,1.3
ORD-100013,2024-01-17,North,Home & Kitchen,Consumer,,0.021,5,50.02,3.7
ORD-100014,2024-04-07,  north,electronics,Corporate,259.5,0.275,7,60.58,2.6
ORD-100015,2024-02-25,South,Home & Kitchen,Corporate,267.51,0.255,3,,2.7
ORD-100016,2024-10-03,North,Furniture,Consumer,239.18,0.193,7,67.38,2.9
ORD-100017,2024-08-20,  north,Seasonal,Home Office,268.29,0.093,11,74.59,3.9
ORD-100018,2024-10-26,Central,Furniture,Consumer,287.8,0.262,9,65.8,1.3
ORD-100019,2024-10-31,,Electronics,Corporate,292.21,0.312,11,82.1,3.3
